model_name,phase,cond_id,condition,rank,alpha,pair_type,stratum,label,n_seeds,n_items,n_audit,absC_pre_mean,absC_post_mean,W,L,U,D,D_lo,D_hi,R,R_lo,R_hi,X_den,X_num,X_reverse_num,X_reverse_den,X,X_lo,X_hi,energy_audit_mean,energy_gen_mean,opt_acc,opt_acc_pre,d_opt_acc,d_opt_acc_lo,d_opt_acc_hi,gen_acc_attempted,gen_acc_attempted_pre,d_gen_acc_attempted,d_gen_acc_attempted_lo,d_gen_acc_attempted_hi,validity,validity_pre,d_validity,d_validity_lo,d_validity_hi,gen_acc_usable,gen_acc_usable_n,gen_acc_usable_pre,flip_attempted_num,flip_attempted_den,flip_attempted,flip_usable_den,flip_usable
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,demographic,pooled,exploratory,100,100,100,0.131817626953125,0.12148979187011719,0.51,0.44,0.05,0.010327835083007813,-0.009384677886962891,0.0310000991821289,0.07834942353104601,-0.07747448077613354,0.20406481407900706,2,2,0,98,1.0,1.0,1.0,0.0029747610460169765,0.0028621924268596626,0.4744897959183674,0.3520408163265306,0.12244897959183673,0.07142857142857142,0.17857142857142858,0.53,0.465,0.065,0.02,0.11,0.8,0.765,0.035,0.009875000000000007,0.065,0.6829268292682927,82,0.63125,12,100,0.12,77,0.15584415584415584
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,demographic,bbq,exploratory,42,42,42,0.1263674781436012,0.14965674990699404,0.38095238095238093,0.5714285714285714,0.047619047619047616,-0.023289271763392856,-0.05673384893508184,0.01049165271577379,-0.18429798636107497,-0.5289963051701214,0.07229408955916718,0,0,0,42,,,,0.0026181891604853454,0.002413560480028025,0.4375,0.3875,0.05,0.0125,0.1,0.42857142857142855,0.42857142857142855,0.0,-0.03571428571428571,0.03571428571428571,0.6071428571428571,0.5952380952380952,0.011904761904761904,-0.023809523809523808,0.047619047619047616,0.75,26,0.78,3,42,0.07142857142857142,24,0.125
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,demographic,crows_pairs,exploratory,30,30,30,0.08233235677083334,0.06063435872395833,0.6666666666666666,0.23333333333333334,0.1,0.021697998046875,-0.00110443115234375,0.04423487345377603,0.26354156370465553,-0.01534567248897346,0.4624627369475129,0,0,0,30,,,,0.003435140598585878,0.0033274756286873863,0.5666666666666667,0.23333333333333334,0.3333333333333333,0.21666666666666667,0.4666666666666667,0.8333333333333334,0.6166666666666667,0.21666666666666667,0.1,0.3333333333333333,0.9166666666666666,0.8833333333333333,0.03333333333333333,0.0,0.08333333333333333,0.9107142857142857,28,0.7037037037037037,5,30,0.16666666666666666,27,0.18518518518518517
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,demographic,stereoset,exploratory,28,28,28,0.19301278250558035,0.1444416046142578,0.5357142857142857,0.4642857142857143,0.0,0.048571177891322544,0.007872833524431501,0.0954996449606759,0.251647467389463,0.05419689378860172,0.39091142054481803,2,2,0,26,1.0,1.0,1.0,0.0030163550679906006,0.0030366226308631275,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,-0.05357142857142857,0.05357142857142857,0.9642857142857143,0.8928571428571429,0.07142857142857142,0.017857142857142856,0.14285714285714285,0.39285714285714285,28,0.42857142857142855,4,28,0.14285714285714285,26,0.15384615384615385
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,pooled,exploratory,100,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,100,,,,0.0029104591710095184,0.0029100302346187525,0.4639175257731959,0.35051546391752575,0.1134020618556701,0.05154639175257732,0.18556701030927836,0.53,0.47,0.06,0.0,0.12,0.83,0.76,0.07,0.02,0.12,0.654320987654321,81,0.6351351351351351,0,100,0.0,83,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.002498208484091896,0.0024985854383622955,0.41025641025641024,0.358974358974359,0.05128205128205128,0.0,0.1282051282051282,0.4523809523809524,0.4523809523809524,0.0,0.0,0.0,0.6666666666666666,0.6428571428571429,0.023809523809523808,0.0,0.07142857142857142,0.7307692307692307,26,0.76,0,42,0.0,28,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.003263139277586356,0.003264221657525974,0.5666666666666667,0.26666666666666666,0.3,0.13333333333333333,0.4666666666666667,0.8,0.6,0.2,0.03333333333333333,0.36666666666666664,0.9333333333333333,0.8666666666666667,0.06666666666666667,0.0,0.16666666666666666,0.8571428571428571,28,0.6923076923076923,0,30,0.0,28,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,identity,stereoset,exploratory,28,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,28,,,,0.0031509636586250535,0.0031477066187456985,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,-0.10714285714285714,0.10714285714285714,0.9642857142857143,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.37037037037037035,27,0.43478260869565216,0,28,0.0,27,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,neutral,pooled,exploratory,42,42,42,0.1246919177827381,0.11713990711030506,0.5238095238095238,0.38095238095238093,0.09523809523809523,0.007552010672433036,-0.021234176272437687,0.03485792250860305,0.060565358258356294,-0.18599865489596287,0.2611408107981488,0,0,0,42,,,,0.008542659128990337,0.005040161511898257,0.38461538461538464,0.358974358974359,0.02564102564102564,0.0,0.0641025641025641,0.4523809523809524,0.42857142857142855,0.023809523809523808,0.0,0.05952380952380952,0.6309523809523809,0.6190476190476191,0.011904761904761904,-0.023809523809523808,0.05952380952380952,0.7884615384615384,26,0.75,1,42,0.023809523809523808,25,0.04
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a0.5,cure_centred_svd,1,0.5,neutral,bbq,exploratory,42,42,42,0.1246919177827381,0.11713990711030506,0.5238095238095238,0.38095238095238093,0.09523809523809523,0.007552010672433036,-0.021234176272437687,0.03485792250860305,0.060565358258356294,-0.18599865489596287,0.2611408107981488,0,0,0,42,,,,0.008542659128990337,0.005040161511898257,0.38461538461538464,0.358974358974359,0.02564102564102564,0.0,0.0641025641025641,0.4523809523809524,0.42857142857142855,0.023809523809523808,0.0,0.05952380952380952,0.6309523809523809,0.6190476190476191,0.011904761904761904,-0.023809523809523808,0.05952380952380952,0.7884615384615384,26,0.75,1,42,0.023809523809523808,25,0.04
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,pooled,exploratory,100,100,100,0.131817626953125,0.12096832275390625,0.5,0.42,0.08,0.01084930419921875,-0.012513969421386719,0.0337160720825195,0.08230541278881331,-0.11014684039948348,0.22961377550961612,2,2,0,98,1.0,1.0,1.0,0.00606508788724422,0.0057981899829027605,0.5102040816326531,0.3520408163265306,0.15816326530612246,0.09693877551020408,0.2193877551020408,0.545,0.465,0.08,0.03,0.13,0.795,0.765,0.03,-0.005,0.065,0.7012195121951219,82,0.63125,8,100,0.08,76,0.10526315789473684
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,bbq,exploratory,42,42,42,0.1263674781436012,0.15004984537760416,0.42857142857142855,0.5714285714285714,0.0,-0.023682367234002976,-0.0606324695405506,0.014071618942987345,-0.18740871925204416,-0.5914582392765871,0.09867028618116226,0,0,0,42,,,,0.006035739895824556,0.005517081767994109,0.45,0.3875,0.0625,0.0125,0.1125,0.42857142857142855,0.42857142857142855,0.0,-0.03571428571428571,0.03571428571428571,0.6071428571428571,0.5952380952380952,0.011904761904761904,-0.023809523809523808,0.047619047619047616,0.75,26,0.78,2,42,0.047619047619047616,24,0.08333333333333333
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,crows_pairs,exploratory,30,30,30,0.08233235677083334,0.06609090169270833,0.43333333333333335,0.3,0.26666666666666666,0.016241455078125,-0.0041426595052083326,0.03925537109374999,0.19726697637639612,-0.06518815550658318,0.3869801050408989,0,0,0,30,,,,0.006280578411080155,0.006096407047690876,0.6666666666666666,0.23333333333333334,0.43333333333333335,0.3,0.5833333333333334,0.8333333333333334,0.6166666666666667,0.21666666666666667,0.08333333333333333,0.35,0.8833333333333333,0.8833333333333333,0.0,-0.06666666666666667,0.06666666666666667,0.9285714285714286,28,0.7037037037037037,2,30,0.06666666666666667,25,0.08
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,stereoset,exploratory,28,28,28,0.19301278250558035,0.13614327566964285,0.6785714285714286,0.32142857142857145,0.0,0.0568695068359375,0.0017539433070591522,0.10762944902692519,0.2946411429216782,0.012345922998129132,0.46590337057540726,2,2,0,26,1.0,1.0,1.0,0.005878227170263791,0.005900334021564188,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.4107142857142857,0.35714285714285715,0.05357142857142857,-0.017857142857142856,0.125,0.9821428571428571,0.8928571428571429,0.08928571428571429,0.017857142857142856,0.16071428571428573,0.42857142857142855,28,0.42857142857142855,4,28,0.14285714285714285,27,0.14814814814814814
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,pooled,exploratory,100,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,100,,,,0.005861758111384832,0.005861183826403877,0.4845360824742268,0.35051546391752575,0.13402061855670103,0.07216494845360824,0.20618556701030927,0.53,0.47,0.06,-0.01,0.13,0.82,0.76,0.06,0.0,0.12,0.6625,80,0.6351351351351351,0,100,0.0,82,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.005517007166719478,0.005516160208211656,0.41025641025641024,0.358974358974359,0.05128205128205128,0.0,0.1282051282051282,0.42857142857142855,0.4523809523809524,-0.023809523809523808,-0.07142857142857142,0.0,0.6428571428571429,0.6428571428571429,0.0,-0.07142857142857142,0.07142857142857142,0.72,25,0.76,0,42,0.0,27,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.006076392466086199,0.006078934256559078,0.6333333333333333,0.26666666666666666,0.36666666666666664,0.2,0.5333333333333333,0.8,0.6,0.2,0.03333333333333333,0.36666666666666664,0.9,0.8666666666666667,0.03333333333333333,-0.06666666666666667,0.1341666666666621,0.8888888888888888,27,0.6923076923076923,0,30,0.0,27,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,stereoset,exploratory,28,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,28,,,,0.006148919148345683,0.006145415221383062,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.39285714285714285,0.35714285714285715,0.03571428571428571,-0.07142857142857142,0.14285714285714285,1.0,0.8214285714285714,0.17857142857142858,0.03571428571428571,0.32142857142857145,0.39285714285714285,28,0.43478260869565216,0,28,0.0,28,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,pooled,exploratory,42,42,42,0.1246919177827381,0.14103335425967262,0.40476190476190477,0.5952380952380952,0.0,-0.016341436476934524,-0.051072002592540924,0.019806271507626472,-0.1310544962938791,-0.4474752157485294,0.14609737883278628,0,0,0,42,,,,0.02058404075707878,0.012595699634938536,0.44871794871794873,0.358974358974359,0.08974358974358974,0.02564102564102564,0.16666666666666666,0.4523809523809524,0.42857142857142855,0.023809523809523808,0.0,0.05952380952380952,0.6190476190476191,0.6190476190476191,0.0,-0.03571428571428571,0.03571428571428571,0.8,25,0.75,2,42,0.047619047619047616,25,0.08
llama-3.1-8b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,bbq,exploratory,42,42,42,0.1246919177827381,0.14103335425967262,0.40476190476190477,0.5952380952380952,0.0,-0.016341436476934524,-0.051072002592540924,0.019806271507626472,-0.1310544962938791,-0.4474752157485294,0.14609737883278628,0,0,0,42,,,,0.02058404075707878,0.012595699634938536,0.44871794871794873,0.358974358974359,0.08974358974358974,0.02564102564102564,0.16666666666666666,0.4523809523809524,0.42857142857142855,0.023809523809523808,0.0,0.05952380952380952,0.6190476190476191,0.6190476190476191,0.0,-0.03571428571428571,0.03571428571428571,0.8,25,0.75,2,42,0.047619047619047616,25,0.08
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,pooled,exploratory,100,100,100,0.131817626953125,0.10526596069335938,0.52,0.43,0.05,0.026551666259765624,-0.00038612365722656217,0.05611310958862302,0.20142728156688428,-0.003511761506554042,0.35989025855977547,2,2,0,98,1.0,1.0,1.0,0.010149162816172898,0.0094433006444626,0.5306122448979592,0.3520408163265306,0.17857142857142858,0.11224489795918367,0.25,0.555,0.465,0.09,0.03,0.15,0.805,0.765,0.04,0.005,0.08,0.6987951807228916,83,0.63125,8,100,0.08,77,0.1038961038961039
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,bbq,exploratory,42,42,42,0.1263674781436012,0.14413561139787948,0.40476190476190477,0.5238095238095238,0.07142857142857142,-0.017768133254278274,-0.05834966387067522,0.023672984895252,-0.1406068516623158,-0.5523346798822028,0.15784719887261892,0,0,0,42,,,,0.011910263972103813,0.01059446637735774,0.45,0.3875,0.0625,0.0,0.1375,0.42857142857142855,0.42857142857142855,0.0,-0.047619047619047616,0.05952380952380952,0.6428571428571429,0.5952380952380952,0.047619047619047616,-0.011904761904761904,0.11904761904761904,0.6785714285714286,28,0.78,3,42,0.07142857142857142,25,0.12
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,crows_pairs,exploratory,30,30,30,0.08233235677083334,0.06800130208333334,0.5,0.43333333333333335,0.06666666666666667,0.0143310546875,-0.011582438151041666,0.043441975911458326,0.1740634575467036,-0.19919346018877984,0.3930656082253587,0,0,0,30,,,,0.008740327290062496,0.008406684058103138,0.7333333333333333,0.23333333333333334,0.5,0.36666666666666664,0.6333333333333333,0.8333333333333334,0.6166666666666667,0.21666666666666667,0.1,0.35,0.8666666666666667,0.8833333333333333,-0.016666666666666666,-0.08333333333333333,0.03333333333333333,0.9629629629629629,27,0.7037037037037037,2,30,0.06666666666666667,25,0.08
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,stereoset,exploratory,28,28,28,0.19301278250558035,0.08688790457589286,0.7142857142857143,0.2857142857142857,0.0,0.1061248779296875,0.0467552730015346,0.17828063964843746,0.5498334180360269,0.3645183027356708,0.6802850706148496,2,2,0,26,1.0,1.0,1.0,0.00901697771739482,0.008827212673362167,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.44642857142857145,0.35714285714285715,0.08928571428571429,-0.017857142857142856,0.21428571428571427,0.9821428571428571,0.8928571428571429,0.08928571428571429,0.017857142857142856,0.16071428571428573,0.4642857142857143,28,0.42857142857142855,3,28,0.10714285714285714,27,0.1111111111111111
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,pooled,exploratory,100,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,100,,,,0.008871486193010533,0.00887567247580922,0.5154639175257731,0.35051546391752575,0.16494845360824742,0.09278350515463918,0.23711340206185566,0.53,0.47,0.06,-0.02,0.14,0.81,0.76,0.05,-0.01,0.11,0.6708860759493671,79,0.6351351351351351,0,100,0.0,81,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.009594422369123492,0.009601046263502996,0.41025641025641024,0.358974358974359,0.05128205128205128,0.0,0.1282051282051282,0.40476190476190477,0.4523809523809524,-0.047619047619047616,-0.11904761904761904,0.0,0.6666666666666666,0.6428571428571429,0.023809523809523808,-0.047619047619047616,0.11904761904761904,0.6538461538461539,26,0.76,0,42,0.0,28,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.008122295174958464,0.00812573869631609,0.7333333333333333,0.26666666666666666,0.4666666666666667,0.3,0.6333333333333333,0.7666666666666667,0.6,0.16666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.8666666666666667,-0.03333333333333333,-0.16666666666666666,0.06666666666666667,0.92,25,0.6923076923076923,0,30,0.0,25,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,stereoset,exploratory,28,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,28,,,,0.008589786591039737,0.008591112272296902,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.4642857142857143,0.35714285714285715,0.10714285714285714,-0.07142857142857142,0.2857142857142857,1.0,0.8214285714285714,0.17857142857142858,0.03571428571428571,0.32142857142857145,0.4642857142857143,28,0.43478260869565216,0,28,0.0,28,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,pooled,exploratory,42,42,42,0.1246919177827381,0.14333316258021764,0.40476190476190477,0.5476190476190477,0.047619047619047616,-0.01864124479747954,-0.050416782924107145,0.016819349924723257,-0.14949842081954223,-0.462849709201505,0.12414323007134337,0,0,0,42,,,,0.025336806761779122,0.01650848716978765,0.46153846153846156,0.358974358974359,0.10256410256410256,0.02564102564102564,0.19230769230769232,0.42857142857142855,0.42857142857142855,0.0,-0.03571428571428571,0.03571428571428571,0.6190476190476191,0.6190476190476191,0.0,-0.03571428571428571,0.03571428571428571,0.76,25,0.75,0,42,0.0,25,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,bbq,exploratory,42,42,42,0.1246919177827381,0.14333316258021764,0.40476190476190477,0.5476190476190477,0.047619047619047616,-0.01864124479747954,-0.050416782924107145,0.016819349924723257,-0.14949842081954223,-0.462849709201505,0.12414323007134337,0,0,0,42,,,,0.025336806761779122,0.01650848716978765,0.46153846153846156,0.358974358974359,0.10256410256410256,0.02564102564102564,0.19230769230769232,0.42857142857142855,0.42857142857142855,0.0,-0.03571428571428571,0.03571428571428571,0.6190476190476191,0.6190476190476191,0.0,-0.03571428571428571,0.03571428571428571,0.76,25,0.75,0,42,0.0,25,0.0
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,pooled,exploratory,100,100,100,0.131817626953125,0.09444580078125,0.5,0.43,0.07,0.037371826171875,0.009924774169921874,0.06681715393066405,0.28351159883317123,0.09221694096091468,0.4289397748941122,2,2,0,98,1.0,1.0,1.0,0.015835012445237644,0.014460638780159806,0.5255102040816326,0.3520408163265306,0.17346938775510204,0.10714285714285714,0.24489795918367346,0.545,0.465,0.08,0.015,0.145,0.8,0.765,0.035,0.0,0.075,0.6987951807228916,83,0.63125,6,100,0.06,76,0.07894736842105263
llama-3.1-8b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,bbq,exploratory,42,42,42,0.1263674781436012,0.12553478422619047,0.38095238095238093,0.5714285714285714,0.047619047619047616,0.0008326939174107143,-0.038856796991257436,0.0421382359095982,0.006589463757949332,-0.38487001698510864,0.2793799359434852,0,0,0,42,,,,0.018133494652254653,0.015651358623740102,0.4625,0.3875,0.075,0.0,0.1625,0.42857142857142855,0.42857142857142855,0.0,-0.07142857142857142,0.07142857142857142,0.6309523809523809,0.5952380952380952,0.03571428571428571,-0.023809523809523808,0.10714285714285714,0.7037037037037037,27,0.78,2,42,0.047619047619047616,25,0.08
