model_name,phase,cond_id,condition,rank,alpha,pair_type,stratum,label,n_seeds,n_items,n_audit,absC_pre_mean,absC_post_mean,W,L,U,D,D_lo,D_hi,R,R_lo,R_hi,X_den,X_num,X_reverse_num,X_reverse_den,X,X_lo,X_hi,energy_audit_mean,energy_gen_mean,opt_acc,opt_acc_pre,d_opt_acc,d_opt_acc_lo,d_opt_acc_hi,gen_acc_attempted,gen_acc_attempted_pre,d_gen_acc_attempted,d_gen_acc_attempted_lo,d_gen_acc_attempted_hi,validity,validity_pre,d_validity,d_validity_lo,d_validity_hi,gen_acc_usable,gen_acc_usable_n,gen_acc_usable_pre,flip_attempted_num,flip_attempted_den,flip_attempted,flip_usable_den,flip_usable
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,crows_pairs,exploratory,30,30,30,0.9754720052083333,0.8030039469401041,0.5333333333333333,0.4666666666666667,0.0,0.17246805826822917,0.011444905598958334,0.34592267354329426,0.176804723608029,0.013104401879155502,0.30854080226412406,12,1,1,18,0.08333333333333333,0.0,0.2727272727272727,0.01101122892010548,0.011384313099580688,0.7666666666666667,0.6666666666666666,0.1,0.0,0.2,0.3,0.31666666666666665,-0.016666666666666666,-0.13333333333333333,0.1,0.6166666666666667,0.7166666666666667,-0.1,-0.23333333333333334,0.03333333333333333,0.5555555555555556,27,0.4642857142857143,2,30,0.06666666666666667,10,0.2
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,demographic,stereoset,exploratory,28,28,28,0.670806884765625,0.43798828125,0.6071428571428571,0.39285714285714285,0.0,0.232818603515625,0.03850991385323661,0.4873808724539616,0.34707247168008737,0.06713417683081158,0.574102122126455,10,6,3,18,0.6,0.25,0.9,0.01308363651651641,0.01366515865851157,0.30357142857142855,0.375,-0.07142857142857142,-0.19642857142857142,0.03571428571428571,0.26785714285714285,0.21428571428571427,0.05357142857142857,-0.017857142857142856,0.125,0.6607142857142857,0.625,0.03571428571428571,-0.10714285714285714,0.17857142857142858,0.3695652173913043,23,0.3333333333333333,1,28,0.03571428571428571,14,0.07142857142857142
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,pooled,exploratory,100,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,100,,,,0.01080728537081763,0.010819965743763198,0.6185567010309279,0.6082474226804123,0.010309278350515464,-0.05154639175257732,0.07216494845360824,0.48,0.44,0.04,-0.03,0.12,0.74,0.78,-0.04,-0.13,0.04,0.676056338028169,71,0.5866666666666667,0,100,0.0,74,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.008862119371520892,0.008875042117719285,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.7380952380952381,0.7142857142857143,0.023809523809523808,-0.047619047619047616,0.11904761904761904,1.0,1.0,0.0,0.0,0.0,0.7948717948717948,39,0.7692307692307693,0,42,0.0,42,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.011382217287406082,0.011396146644223464,0.7666666666666667,0.7,0.06666666666666667,-0.06666666666666667,0.2,0.3,0.3,0.0,-0.16666666666666666,0.16666666666666666,0.5333333333333333,0.6666666666666666,-0.13333333333333333,-0.3,0.03333333333333333,0.5625,16,0.45,0,30,0.0,16,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,identity,stereoset,exploratory,28,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,28,,,,0.013109035887703669,0.013120014503764488,0.35714285714285715,0.39285714285714285,-0.03571428571428571,-0.17857142857142858,0.10714285714285714,0.2857142857142857,0.17857142857142858,0.10714285714285714,0.0,0.25,0.5714285714285714,0.5714285714285714,0.0,-0.21428571428571427,0.25,0.5,16,0.3125,0,28,0.0,16,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,pooled,exploratory,42,42,42,0.20143926711309523,0.20297386532738096,0.47619047619047616,0.5,0.023809523809523808,-0.0015345982142857143,-0.0745698474702381,0.06789841424851188,-0.007618168176833917,-0.4181359157695935,0.3037641283544779,1,1,1,41,1.0,1.0,1.0,0.02157155405777801,0.01615606468597873,0.7307692307692307,0.7307692307692307,0.0,-0.038461538461538464,0.038461538461538464,0.6904761904761905,0.6904761904761905,0.0,-0.05952380952380952,0.05952380952380952,0.9285714285714286,0.9166666666666666,0.011904761904761904,-0.023809523809523808,0.05952380952380952,0.782051282051282,39,0.8157894736842105,4,42,0.09523809523809523,36,0.1111111111111111
qwen2.5-7b-instruct,dev,cure_centred_svd_r1_a1,cure_centred_svd,1,1.0,neutral,bbq,exploratory,42,42,42,0.20143926711309523,0.20297386532738096,0.47619047619047616,0.5,0.023809523809523808,-0.0015345982142857143,-0.0745698474702381,0.06789841424851188,-0.007618168176833917,-0.4181359157695935,0.3037641283544779,1,1,1,41,1.0,1.0,1.0,0.02157155405777801,0.01615606468597873,0.7307692307692307,0.7307692307692307,0.0,-0.038461538461538464,0.038461538461538464,0.6904761904761905,0.6904761904761905,0.0,-0.05952380952380952,0.05952380952380952,0.9285714285714286,0.9166666666666666,0.011904761904761904,-0.023809523809523808,0.05952380952380952,0.782051282051282,39,0.8157894736842105,4,42,0.09523809523809523,36,0.1111111111111111
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,pooled,exploratory,100,100,100,0.629144287109375,0.5264404296875,0.51,0.47,0.02,0.102703857421875,0.02380584716796875,0.18689373779296872,0.16324372568612422,0.041667124902977436,0.27890286197422887,27,8,3,73,0.2962962962962963,0.125,0.47619047619047616,0.013706326037688947,0.013461493908039468,0.615,0.6,0.015,-0.04,0.065,0.475,0.45,0.025,-0.02,0.07,0.79,0.795,-0.005,-0.06,0.05,0.625,92,0.5585106382978723,13,100,0.13,66,0.19696969696969696
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,bbq,exploratory,42,42,42,0.3539922805059524,0.39790271577380953,0.42857142857142855,0.5476190476190477,0.023809523809523808,-0.043910435267857144,-0.11717354910714287,0.031438337053571415,-0.12404348254458264,-0.3382814880849941,0.09028597718408285,5,1,2,37,0.2,0.0,0.6666666666666666,0.012794451519066937,0.011934223737464748,0.7142857142857143,0.7023809523809523,0.011904761904761904,0.0,0.03571428571428571,0.7142857142857143,0.7023809523809523,0.011904761904761904,-0.023809523809523808,0.047619047619047616,0.9642857142857143,0.9642857142857143,0.0,-0.03571428571428571,0.03571428571428571,0.7804878048780488,41,0.75,8,42,0.19047619047619047,40,0.2
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,crows_pairs,exploratory,30,30,30,0.9754720052083333,0.7876057942708333,0.5,0.4666666666666667,0.03333333333333333,0.1878662109375,0.05966267903645833,0.335296427408854,0.19259005889910397,0.07590646601670463,0.3095017784507928,12,1,0,18,0.08333333333333333,0.0,0.2727272727272727,0.012047483691654072,0.012512690600769902,0.8,0.6666666666666666,0.13333333333333333,0.05,0.21666666666666667,0.3333333333333333,0.31666666666666665,0.016666666666666666,-0.06666666666666667,0.1,0.65,0.7166666666666667,-0.06666666666666667,-0.2,0.06666666666666667,0.6111111111111112,27,0.4642857142857143,3,30,0.1,12,0.25
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,demographic,stereoset,exploratory,28,28,28,0.670806884765625,0.43942696707589285,0.6428571428571429,0.35714285714285715,0.0,0.23137991768973215,0.032119641985212055,0.48801596505301337,0.34492776228821,0.05527097568756233,0.5889572561217584,10,6,1,18,0.6,0.2727272727272727,0.9,0.01685146890065932,0.01676897413597609,0.26785714285714285,0.375,-0.10714285714285714,-0.25,0.017857142857142856,0.26785714285714285,0.21428571428571427,0.05357142857142857,-0.07142857142857142,0.16071428571428573,0.6785714285714286,0.625,0.05357142857142857,-0.08928571428571429,0.19642857142857142,0.375,24,0.3333333333333333,2,28,0.07142857142857142,14,0.14285714285714285
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,pooled,exploratory,100,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,100,,,,0.013352961490774822,0.013369676632357946,0.5979381443298969,0.6082474226804123,-0.010309278350515464,-0.08247422680412371,0.061855670103092786,0.47,0.44,0.03,-0.04,0.1,0.78,0.78,0.0,-0.08,0.08,0.6266666666666667,75,0.5866666666666667,0,100,0.0,78,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.012450577350568589,0.012464174836048184,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,-0.07142857142857142,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.7692307692307693,39,0.7692307692307693,0,42,0.0,42,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.012465885149235018,0.012491940149146508,0.7666666666666667,0.7,0.06666666666666667,-0.06666666666666667,0.2,0.3,0.3,0.0,-0.13333333333333333,0.16666666666666666,0.6,0.6666666666666666,-0.06666666666666667,-0.23333333333333334,0.1,0.5,18,0.45,0,30,0.0,18,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,identity,stereoset,exploratory,28,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,28,,,,0.01565697663844825,0.01566836127312055,0.2857142857142857,0.39285714285714285,-0.10714285714285714,-0.2857142857142857,0.07142857142857142,0.2857142857142857,0.17857142857142858,0.10714285714285714,-0.03571428571428571,0.2857142857142857,0.6428571428571429,0.5714285714285714,0.07142857142857142,-0.17857142857142858,0.32142857142857145,0.4444444444444444,18,0.3125,0,28,0.0,18,0.0
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,pooled,exploratory,42,42,42,0.20143926711309523,0.16191464378720238,0.4523809523809524,0.42857142857142855,0.11904761904761904,0.039524623325892856,-0.007161095028831845,0.08762417747860862,0.19621111559993076,-0.04043105494268061,0.38640807860972565,1,1,0,41,1.0,1.0,1.0,0.023730159613309498,0.018695868720156012,0.7435897435897436,0.7307692307692307,0.01282051282051282,0.0,0.038461538461538464,0.6904761904761905,0.6904761904761905,0.0,-0.05952380952380952,0.05952380952380952,0.9404761904761905,0.9166666666666666,0.023809523809523808,-0.023809523809523808,0.07142857142857142,0.782051282051282,39,0.8157894736842105,4,42,0.09523809523809523,37,0.10810810810810811
qwen2.5-7b-instruct,dev,cure_centred_svd_r2_a1,cure_centred_svd,2,1.0,neutral,bbq,exploratory,42,42,42,0.20143926711309523,0.16191464378720238,0.4523809523809524,0.42857142857142855,0.11904761904761904,0.039524623325892856,-0.007161095028831845,0.08762417747860862,0.19621111559993076,-0.04043105494268061,0.38640807860972565,1,1,0,41,1.0,1.0,1.0,0.023730159613309498,0.018695868720156012,0.7435897435897436,0.7307692307692307,0.01282051282051282,0.0,0.038461538461538464,0.6904761904761905,0.6904761904761905,0.0,-0.05952380952380952,0.05952380952380952,0.9404761904761905,0.9166666666666666,0.023809523809523808,-0.023809523809523808,0.07142857142857142,0.782051282051282,39,0.8157894736842105,4,42,0.09523809523809523,37,0.10810810810810811
qwen2.5-7b-instruct,dev,cure_centred_svd_r4_a1,cure_centred_svd,4,1.0,demographic,pooled,exploratory,100,100,100,0.629144287109375,0.5209814453125,0.52,0.46,0.02,0.108162841796875,0.010152984619140625,0.21734967041015613,0.17192056577964476,0.017966857225558668,0.30258162866638555,27,11,6,73,0.4074074074074074,0.2173136645962733,0.5883021390374328,0.02502165389546619,0.02339352025654456,0.59,0.6,-0.01,-0.07,0.05,0.445,0.45,-0.005,-0.065,0.055,0.77,0.795,-0.025,-0.085,0.035,0.5574712643678161,87,0.5585106382978723,7,100,0.07,67,0.1044776119402985
